airline,airport,type,period_mins,amplitude
AA,LAX,Arrival,57.599999999999994,6.32479879429503
AA,LAX,Arrival,55.38461538461539,5.776244219937921
AA,LAX,Arrival,53.333333333333336,6.650141261175062
AA,LAX,Arrival,51.42857142857143,2.05388721474069
AA,LAX,Arrival,49.6551724137931,5.102229288976215
AA,LAX,Arrival,48,4.547980058446241
AA,LAX,Arrival,46.45161290322581,5.661395530269541
AA,LAX,Arrival,45,1.1744613793976144
AA,LAX,Arrival,43.63636363636364,7.083978385714447
AA,LAX,Arrival,42.35294117647059,14.936505862170613
AA,LAX,Arrival,41.14285714285714,4.558803911422983
AA,LAX,Arrival,40,3.015596415210562
AA,LAX,Arrival,38.91891891891892,2.174913123593719
AA,LAX,Arrival,37.89473684210526,3.694506098527643
AA,LAX,Arrival,36.92307692307692,2.443941613142858
AA,LAX,Arrival,36,0.8895889807303554
AA,LAX,Arrival,35.1219512195122,1.1025853819251417
AA,LAX,Arrival,34.285714285714285,4.095347751600498
AA,LAX,Arrival,33.48837209302325,5.001696216252906
AA,LAX,Arrival,32.72727272727273,1.6070254160733348
AA,LAX,Arrival,32,0.5501674247231091
AA,LAX,Arrival,31.30434782608696,0.8745915097089364
AA,LAX,Arrival,30.638297872340424,1.1451493417545948
AA,LAX,Arrival,30,1.589051400816747
AA,LAX,Arrival,29.38775510204082,0.41346034644494434
AA,LAX,Arrival,28.799999999999997,0.9670115153452339
AA,LAX,Arrival,28.235294117647058,1.6393550475770735
AA,LAX,Arrival,27.692307692307693,1.38411445812839
AA,LAX,Arrival,27.169811320754715,0.660155776131251
AA,LAX,Arrival,26.666666666666668,0.5360125298772904
AA,LAX,Arrival,26.18181818181818,0.732735550233844
AA,LAX,Arrival,25.714285714285715,0.30750397565051
AA,LAX,Arrival,25.263157894736842,0.5161164347241678
AA,LAX,Arrival,24.82758620689655,0.38099125438920506
AA,LAX,Arrival,24.406779661016948,0.3289063078333577
AA,LAX,Arrival,24,0.8888719074755953
AA,LAX,Arrival,23.606557377049178,0.7688897054243151
AA,LAX,Arrival,23.225806451612904,0.24634781523632443
AA,LAX,Arrival,22.857142857142858,0.33524810558178403
AA,LAX,Arrival,22.5,0.14987823866308492
AA,LAX,Arrival,22.153846153846153,0.27200327678375547
AA,LAX,Arrival,21.81818181818182,0.5970966782650452
AA,LAX,Arrival,21.492537313432834,0.31654364155226067
AA,LAX,Arrival,21.176470588235293,0.31633157120874233
AA,LAX,Arrival,20.869565217391305,0.6459006338164246
AA,LAX,Arrival,20.57142857142857,0.4546735538275354
AA,LAX,Arrival,20.281690140845072,0.02017132028884972
AA,LBB,Departure,1440,2.8529695862382978
AA,LBB,Departure,720,2.7507447897560615
AA,LBB,Departure,480,2.566552497333662
AA,LBB,Departure,360,2.4998623932012665
AA,LBB,Departure,288,2.450290442701708
AA,LBB,Departure,240,2.400529379145176
AA,LBB,Departure,205.71428571428572,2.38813465859467
AA,LBB,Departure,180,2.291126158452199
AA,LBB,Departure,160,2.280655149129075
AA,LBB,Departure,144,2.1504010436045093
AA,LBB,Departure,130.9090909090909,2.1369507613067635
AA,LBB,Departure,120,2.090092631621634
AA,LBB,Departure,110.76923076923077,2.1255324306094945
AA,LBB,Departure,102.85714285714286,2.12461447423324
AA,LBB,Departure,96,2.0499157772791112
AA,LBB,Departure,90,1.998565596481388
AA,LBB,Departure,84.70588235294117,1.859822507024035
AA,LBB,Departure,80,1.8300525628979694
AA,LBB,Departure,75.78947368421052,1.6966752631241517
AA,LBB,Departure,72,1.669713416463126
AA,LBB,Departure,68.57142857142857,1.596669680888764
AA,LBB,Departure,65.45454545454545,1.5852924328137035
AA,LBB,Departure,62.60869565217392,1.5439241462359052
AA,LBB,Departure,60,1.4099543083886124
AA,LBB,Departure,57.599999999999994,1.321604746822838
AA,LBB,Departure,55.38461538461539,1.1870200272787494
AA,LBB,Departure,53.333333333333336,1.2127013672402494
AA,LBB,Departure,51.42857142857143,1.1678790346913164
AA,LBB,Departure,49.6551724137931,1.1701598711399073
AA,LBB,Departure,48,1.087988419665041
AA,LBB,Departure,46.45161290322581,0.9902037759126419
AA,LBB,Departure,45,0.8937726835850507
AA,LBB,Departure,43.63636363636364,0.7534229643587175
AA,LBB,Departure,42.35294117647059,0.6702763872143408
AA,LBB,Departure,41.14285714285714,0.540736575022113
AA,LBB,Departure,40,0.4749883892332738
AA,LBB,Departure,38.91891891891892,0.34935756365772064
AA,LBB,Departure,37.89473684210526,0.25703853493807904
AA,LBB,Departure,36.92307692307692,0.15125359910520736
AA,LBB,Departure,36,0.14905090282985423
AA,LBB,Departure,35.1219512195122,0.15780172993219796
AA,LBB,Departure,34.285714285714285,0.19554538290145526
AA,LBB,Departure,33.48837209302325,0.17208555186714947
AA,LBB,Departure,32.72727272727273,0.15827473008410342
AA,LBB,Departure,32,0.11861099090932702
AA,LBB,Departure,31.30434782608696,0.11710350915630288
AA,LBB,Departure,30.638297872340424,0.10529708896624704
AA,LBB,Departure,30,0.10643715954668082
AA,LBB,Departure,29.38775510204082,0.09545807731257315
AA,LBB,Departure,28.799999999999997,0.08747820587462712
AA,LBB,Departure,28.235294117647058,0.09294018744171306
AA,LBB,Departure,27.692307692307693,0.08310219764665903
AA,LBB,Departure,27.169811320754715,0.08199395794183643
AA,LBB,Departure,26.666666666666668,0.06545216341406218
AA,LBB,Departure,26.18181818181818,0.06448886209791546
AA,LBB,Departure,25.714285714285715,0.05555446128192179
AA,LBB,Departure,25.263157894736842,0.053861765285348875
AA,LBB,Departure,24.82758620689655,0.04531498840821939
AA,LBB,Departure,24.406779661016948,0.04041359079689913
AA,LBB,Departure,24,0.04188418125078894
AA,LBB,Departure,23.606557377049178,0.03779596555898387
AA,LBB,Departure,23.225806451612904,0.03802107104760036
AA,LBB,Departure,22.857142857142858,0.030910610721856288
AA,LBB,Departure,22.5,0.0323789202367445
AA,LBB,Departure,22.153846153846153,0.02877240780845737
AA,LBB,Departure,21.81818181818182,0.02908127936262225
AA,LBB,Departure,21.492537313432834,0.02486272137407543
AA,LBB,Departure,21.176470588235293,0.02390996240081164
AA,LBB,Departure,20.869565217391305,0.02679896162819942
AA,LBB,Departure,20.57142857142857,0.02520515396736497
AA,LBB,Departure,20.281690140845072,0.02674722876985627
AA,LBB,Arrival,1440,2.8140491125699802
AA,LBB,Arrival,720,2.6574649562775057
AA,LBB,Arrival,480,2.447671492626801
AA,LBB,Arrival,360,2.3600366290044814
AA,LBB,Arrival,288,2.2352557511264126
AA,LBB,Arrival,240,2.1824408144137935
AA,LBB,Arrival,205.71428571428572,2.178111619541383
AA,LBB,Arrival,180,2.1454496118220074
AA,LBB,Arrival,160,2.1158003495812334
AA,LBB,Arrival,144,2.018825175206629
AA,LBB,Arrival,130.9090909090909,1.9252724222097346
AA,LBB,Arrival,120,1.7360896343463752
AA,LBB,Arrival,110.76923076923077,1.5765728096696587
AA,LBB,Arrival,102.85714285714286,1.465121530897653
AA,LBB,Arrival,96,1.4114564971118895
AA,LBB,Arrival,90,1.3946240115061876
AA,LBB,Arrival,84.70588235294117,1.3919606011367511
AA,LBB,Arrival,80,1.4121146466800132
AA,LBB,Arrival,75.78947368421052,1.4188169091421177
AA,LBB,Arrival,72,1.3574705902817348
AA,LBB,Arrival,68.57142857142857,1.2674365007425465
AA,LBB,Arrival,65.45454545454545,1.0338220294171394
AA,LBB,Arrival,62.60869565217392,0.8631200979930937
AA,LBB,Arrival,60,0.706168224654697
AA,LBB,Arrival,57.599999999999994,0.7577871366552589
AA,LBB,Arrival,55.38461538461539,0.7204632243241365
AA,LBB,Arrival,53.333333333333336,0.7495876645098946
AA,LBB,Arrival,51.42857142857143,0.7235544296607396
AA,LBB,Arrival,49.6551724137931,0.7392881246180292
AA,LBB,Arrival,48,0.6569882876577462
AA,LBB,Arrival,46.45161290322581,0.5647174006482228
AA,LBB,Arrival,45,0.5097991478195134
AA,LBB,Arrival,43.63636363636364,0.47935711271285086
AA,LBB,Arrival,42.35294117647059,0.4320491181688526
AA,LBB,Arrival,41.14285714285714,0.3949253692293784
AA,LBB,Arrival,40,0.4210407719083335
AA,LBB,Arrival,38.91891891891892,0.419092193547397
AA,LBB,Arrival,37.89473684210526,0.3903317593108617
AA,LBB,Arrival,36.92307692307692,0.3279868811092071
AA,LBB,Arrival,36,0.30069820722967444
AA,LBB,Arrival,35.1219512195122,0.22140464816362018
AA,LBB,Arrival,34.285714285714285,0.17771057828659914
AA,LBB,Arrival,33.48837209302325,0.121719175465908
AA,LBB,Arrival,32.72727272727273,0.11416048193184919
AA,LBB,Arrival,32,0.08972152436442532
AA,LBB,Arrival,31.30434782608696,0.08714390057094433
AA,LBB,Arrival,30.638297872340424,0.07150366953122077
AA,LBB,Arrival,30,0.05534786627572667
AA,LBB,Arrival,29.38775510204082,0.03167738908989626
AA,LBB,Arrival,28.799999999999997,0.021919406980892554
AA,LBB,Arrival,28.235294117647058,0.01998078970757337
AA,LBB,Arrival,27.692307692307693,0.02567014444959808
AA,LBB,Arrival,27.169811320754715,0.019684700613021827
AA,LBB,Arrival,26.666666666666668,0.021209189219495647
AA,LBB,Arrival,26.18181818181818,0.01401409527707991
AA,LBB,Arrival,25.714285714285715,0.013583611489469308
AA,LBB,Arrival,25.263157894736842,0.01751699942320235
AA,LBB,Arrival,24.82758620689655,0.022982745026134312
AA,LBB,Arrival,24.406779661016948,0.019169878762743023
AA,LBB,Arrival,24,0.015342513298117163
AA,LBB,Arrival,23.606557377049178,0.008669234473917816
AA,LBB,Arrival,23.225806451612904,0.002870545410928243
AA,LBB,Arrival,22.857142857142858,0.0028680932570929623
AA,LBB,Arrival,22.5,0.0033745839129683316
AA,LBB,Arrival,22.153846153846153,0.006682794129675634
AA,LBB,Arrival,21.81818181818182,0.010206420748707905
AA,LBB,Arrival,21.492537313432834,0.012720197301541968
AA,LBB,Arrival,21.176470588235293,0.012004440685964658
AA,LBB,Arrival,20.869565217391305,0.009832812648430488
AA,LBB,Arrival,20.57142857142857,0.0061195709286188645
AA,LBB,Arrival,20.281690140845072,0.002409808442722717
AA,LEX,Departure,1440,0
AA,LEX,Departure,720,0
AA,LEX,Departure,480,0
AA,LEX,Departure,360,0
AA,LEX,Departure,288,0
AA,LEX,Departure,240,0
AA,LEX,Departure,205.71428571428572,0
AA,LEX,Departure,180,0
AA,LEX,Departure,160,0
AA,LEX,Departure,144,0
AA,LEX,Departure,130.9090909090909,0
AA,LEX,Departure,120,0
AA,LEX,Departure,110.76923076923077,0
AA,LEX,Departure,102.85714285714286,0
AA,LEX,Departure,96,0
AA,LEX,Departure,90,0
AA,LEX,Departure,84.70588235294117,0
AA,LEX,Departure,80,0
AA,LEX,Departure,75.78947368421052,0
AA,LEX,Departure,72,0
AA,LEX,Departure,68.57142857142857,0
AA,LEX,Departure,65.45454545454545,0
AA,LEX,Departure,62.60869565217392,0
AA,LEX,Departure,60,0
AA,LEX,Departure,57.599999999999994,0
AA,LEX,Departure,55.38461538461539,0
AA,LEX,Departure,53.333333333333336,0
AA,LEX,Departure,51.42857142857143,0
AA,LEX,Departure,49.6551724137931,0
AA,LEX,Departure,48,0
AA,LEX,Departure,46.45161290322581,0
AA,LEX,Departure,45,0
AA,LEX,Departure,43.63636363636364,0
AA,LEX,Departure,42.35294117647059,0
AA,LEX,Departure,41.14285714285714,0
AA,LEX,Departure,40,0
AA,LEX,Departure,38.91891891891892,0
AA,LEX,Departure,37.89473684210526,0
AA,LEX,Departure,36.92307692307692,0
AA,LEX,Departure,36,0
AA,LEX,Departure,35.1219512195122,0
AA,LEX,Departure,34.285714285714285,0
AA,LEX,Departure,33.48837209302325,0
AA,LEX,Departure,32.72727272727273,0
AA,LEX,Departure,32,0
AA,LEX,Departure,31.30434782608696,0
AA,LEX,Departure,30.638297872340424,0
AA,LEX,Departure,30,0
AA,LEX,Departure,29.38775510204082,0
AA,LEX,Departure,28.799999999999997,0
AA,LEX,Departure,28.235294117647058,0
AA,LEX,Departure,27.692307692307693,0
AA,LEX,Departure,27.169811320754715,0
AA,LEX,Departure,26.666666666666668,0
AA,LEX,Departure,26.18181818181818,0
AA,LEX,Departure,25.714285714285715,0
AA,LEX,Departure,25.263157894736842,0
AA,LEX,Departure,24.82758620689655,0
AA,LEX,Departure,24.406779661016948,0
AA,LEX,Departure,24,0
AA,LEX,Departure,23.606557377049178,0
AA,LEX,Departure,23.225806451612904,0
AA,LEX,Departure,22.857142857142858,0
AA,LEX,Departure,22.5,0
AA,LEX,Departure,22.153846153846153,0
AA,LEX,Departure,21.81818181818182,0
AA,LEX,Departure,21.492537313432834,0
AA,LEX,Departure,21.176470588235293,0
AA,LEX,Departure,20.869565217391305,0
AA,LEX,Departure,20.57142857142857,0
AA,LEX,Departure,20.281690140845072,0
AA,LEX,Arrival,1440,0
AA,LEX,Arrival,720,0
AA,LEX,Arrival,480,0
AA,LEX,Arrival,360,0
AA,LEX,Arrival,288,0
AA,LEX,Arrival,240,0
AA,LEX,Arrival,205.71428571428572,0
AA,LEX,Arrival,180,0
AA,LEX,Arrival,160,0
AA,LEX,Arrival,144,0
AA,LEX,Arrival,130.9090909090909,0
AA,LEX,Arrival,120,0
AA,LEX,Arrival,110.76923076923077,0
AA,LEX,Arrival,102.85714285714286,0
AA,LEX,Arrival,96,0
AA,LEX,Arrival,90,0
AA,LEX,Arrival,84.70588235294117,0
AA,LEX,Arrival,80,0
AA,LEX,Arrival,75.78947368421052,0
AA,LEX,Arrival,72,0
AA,LEX,Arrival,68.57142857142857,0
AA,LEX,Arrival,65.45454545454545,0
AA,LEX,Arrival,62.60869565217392,0
AA,LEX,Arrival,60,0
AA,LEX,Arrival,57.599999999999994,0
AA,LEX,Arrival,55.38461538461539,0
AA,LEX,Arrival,53.333333333333336,0
AA,LEX,Arrival,51.42857142857143,0
AA,LEX,Arrival,49.6551724137931,0
AA,LEX,Arrival,48,0
AA,LEX,Arrival,46.45161290322581,0
AA,LEX,Arrival,45,0
AA,LEX,Arrival,43.63636363636364,0
AA,LEX,Arrival,42.35294117647059,0
AA,LEX,Arrival,41.14285714285714,0
AA,LEX,Arrival,40,0
AA,LEX,Arrival,38.91891891891892,0
AA,LEX,Arrival,37.89473684210526,0
AA,LEX,Arrival,36.92307692307692,0
AA,LEX,Arrival,36,0
AA,LEX,Arrival,35.1219512195122,0
AA,LEX,Arrival,34.285714285714285,0
AA,LEX,Arrival,33.48837209302325,0
AA,LEX,Arrival,32.72727272727273,0
AA,LEX,Arrival,32,0
AA,LEX,Arrival,31.30434782608696,0
AA,LEX,Arrival,30.638297872340424,0
AA,LEX,Arrival,30,0
AA,LEX,Arrival,29.38775510204082,0
AA,LEX,Arrival,28.799999999999997,0
AA,LEX,Arrival,28.235294117647058,0
AA,LEX,Arrival,27.692307692307693,0
AA,LEX,Arrival,27.169811320754715,0
AA,LEX,Arrival,26.666666666666668,0
AA,LEX,Arrival,26.18181818181818,0
AA,LEX,Arrival,25.714285714285715,0
AA,LEX,Arrival,25.263157894736842,0
AA,LEX,Arrival,24.82758620689655,0
AA,LEX,Arrival,24.406779661016948,0
AA,LEX,Arrival,24,0
AA,LEX,Arrival,23.606557377049178,0
AA,LEX,Arrival,23.225806451612904,0
AA,LEX,Arrival,22.857142857142858,0
AA,LEX,Arrival,22.5,0
AA,LEX,Arrival,22.153846153846153,0
AA,LEX,Arrival,21.81818181818182,0
AA,LEX,Arrival,21.492537313432834,0
AA,LEX,Arrival,21.176470588235293,0
AA,LEX,Arrival,20.869565217391305,0
AA,LEX,Arrival,20.57142857142857,0
AA,LEX,Arrival,20.281690140845072,0
AA,LFT,Departure,1440,0
AA,LFT,Departure,720,0
AA,LFT,Departure,480,0
AA,LFT,Departure,360,0
AA,LFT,Departure,288,0
AA,LFT,Departure,240,0
AA,LFT,Departure,205.71428571428572,0
AA,LFT,Departure,180,0
AA,LFT,Departure,160,0
AA,LFT,Departure,144,0
AA,LFT,Departure,130.9090909090909,0
AA,LFT,Departure,120,0
AA,LFT,Departure,110.76923076923077,0
AA,LFT,Departure,102.85714285714286,0
AA,LFT,Departure,96,0
AA,LFT,Departure,90,0
AA,LFT,Departure,84.70588235294117,0
AA,LFT,Departure,80,0
AA,LFT,Departure,75.78947368421052,0
AA,LFT,Departure,72,0
AA,LFT,Departure,68.57142857142857,0
AA,LFT,Departure,65.45454545454545,0
AA,LFT,Departure,62.60869565217392,0
AA,LFT,Departure,60,0
AA,LFT,Departure,57.599999999999994,0
AA,LFT,Departure,55.38461538461539,0
AA,LFT,Departure,53.333333333333336,0
AA,LFT,Departure,51.42857142857143,0
AA,LFT,Departure,49.6551724137931,0
AA,LFT,Departure,48,0
AA,LFT,Departure,46.45161290322581,0
AA,LFT,Departure,45,0
AA,LFT,Departure,43.63636363636364,0
AA,LFT,Departure,42.35294117647059,0
AA,LFT,Departure,41.14285714285714,0
AA,LFT,Departure,40,0
AA,LFT,Departure,38.91891891891892,0
AA,LFT,Departure,37.89473684210526,0
AA,LFT,Departure,36.92307692307692,0
AA,LFT,Departure,36,0
AA,LFT,Departure,35.1219512195122,0
AA,LFT,Departure,34.285714285714285,0
AA,LFT,Departure,33.48837209302325,0
AA,LFT,Departure,32.72727272727273,0
AA,LFT,Departure,32,0
AA,LFT,Departure,31.30434782608696,0
AA,LFT,Departure,30.638297872340424,0
AA,LFT,Departure,30,0
AA,LFT,Departure,29.38775510204082,0
AA,LFT,Departure,28.799999999999997,0
AA,LFT,Departure,28.235294117647058,0
AA,LFT,Departure,27.692307692307693,0
AA,LFT,Departure,27.169811320754715,0
AA,LFT,Departure,26.666666666666668,0
AA,LFT,Departure,26.18181818181818,0
AA,LFT,Departure,25.714285714285715,0
AA,LFT,Departure,25.263157894736842,0
AA,LFT,Departure,24.82758620689655,0
AA,LFT,Departure,24.406779661016948,0
AA,LFT,Departure,24,0
AA,LFT,Departure,23.606557377049178,0
AA,LFT,Departure,23.225806451612904,0
AA,LFT,Departure,22.857142857142858,0
AA,LFT,Departure,22.5,0
AA,LFT,Departure,22.153846153846153,0
AA,LFT,Departure,21.81818181818182,0
AA,LFT,Departure,21.492537313432834,0
AA,LFT,Departure,21.176470588235293,0
AA,LFT,Departure,20.869565217391305,0
AA,LFT,Departure,20.57142857142857,0
AA,LFT,Departure,20.281690140845072,0
AA,LFT,Arrival,1440,0
AA,LFT,Arrival,720,0
AA,LFT,Arrival,480,0
AA,LFT,Arrival,360,0
AA,LFT,Arrival,288,0
AA,LFT,Arrival,240,0
AA,LFT,Arrival,205.71428571428572,0
AA,LFT,Arrival,180,0
AA,LFT,Arrival,160,0
AA,LFT,Arrival,144,0
AA,LFT,Arrival,130.9090909090909,0
AA,LFT,Arrival,120,0
AA,LFT,Arrival,110.76923076923077,0
AA,LFT,Arrival,102.85714285714286,0
AA,LFT,Arrival,96,0
AA,LFT,Arrival,90,0
AA,LFT,Arrival,84.70588235294117,0
AA,LFT,Arrival,80,0
AA,LFT,Arrival,75.78947368421052,0
AA,LFT,Arrival,72,0
AA,LFT,Arrival,68.57142857142857,0
AA,LFT,Arrival,65.45454545454545,0
AA,LFT,Arrival,62.60869565217392,0
AA,LFT,Arrival,60,0
AA,LFT,Arrival,57.599999999999994,0
AA,LFT,Arrival,55.38461538461539,0
AA,LFT,Arrival,53.333333333333336,0
AA,LFT,Arrival,51.42857142857143,0
AA,LFT,Arrival,49.6551724137931,0
AA,LFT,Arrival,48,0
AA,LFT,Arrival,46.45161290322581,0
AA,LFT,Arrival,45,0
AA,LFT,Arrival,43.63636363636364,0
AA,LFT,Arrival,42.35294117647059,0
AA,LFT,Arrival,41.14285714285714,0
AA,LFT,Arrival,40,0
AA,LFT,Arrival,38.91891891891892,0
AA,LFT,Arrival,37.89473684210526,0
AA,LFT,Arrival,36.92307692307692,0
AA,LFT,Arrival,36,0
AA,LFT,Arrival,35.1219512195122,0
AA,LFT,Arrival,34.285714285714285,0
AA,LFT,Arrival,33.48837209302325,0
AA,LFT,Arrival,32.72727272727273,0
AA,LFT,Arrival,32,0
AA,LFT,Arrival,31.30434782608696,0
AA,LFT,Arrival,30.638297872340424,0
AA,LFT,Arrival,30,0
AA,LFT,Arrival,29.38775510204082,0
AA,LFT,Arrival,28.799999999999997,0
AA,LFT,Arrival,28.235294117647058,0
AA,LFT,Arrival,27.692307692307693,0
AA,LFT,Arrival,27.169811320754715,0
AA,LFT,Arrival,26.666666666666668,0
AA,LFT,Arrival,26.18181818181818,0
AA,LFT,Arrival,25.714285714285715,0
AA,LFT,Arrival,25.263157894736842,0
AA,LFT,Arrival,24.82758620689655,0
AA,LFT,Arrival,24.406779661016948,0
AA,LFT,Arrival,24,0
AA,LFT,Arrival,23.606557377049178,0
AA,LFT,Arrival,23.225806451612904,0
AA,LFT,Arrival,22.857142857142858,0
AA,LFT,Arrival,22.5,0
AA,LFT,Arrival,22.153846153846153,0
AA,LFT,Arrival,21.81818181818182,0
AA,LFT,Arrival,21.492537313432834,0
AA,LFT,Arrival,21.176470588235293,0
AA,LFT,Arrival,20.869565217391305,0
AA,LFT,Arrival,20.57142857142857,0
AA,LFT,Arrival,20.281690140845072,0
AA,LGA,Departure,1440,123.22464697117213
AA,LGA,Departure,720,67.4400376319856
AA,LGA,Departure,480,32.1874644120895
AA,LGA,Departure,360,45.13656848255928
AA,LGA,Departure,288,17.365994659679288
AA,LGA,Departure,240,25.265568729242087
AA,LGA,Departure,205.71428571428572,24.702632829477956
AA,LGA,Departure,180,7.254806715282374
AA,LGA,Departure,160,4.083825216276005
AA,LGA,Departure,144,23.209729849508715
AA,LGA,Departure,130.9090909090909,32.692638989223326
AA,LGA,Departure,120,11.311739129803014
AA,LGA,Departure,110.76923076923077,11.36804440164098
AA,LGA,Departure,102.85714285714286,14.093039685486293
AA,LGA,Departure,96,9.227028275890286
AA,LGA,Departure,90,15.04406714912004
AA,LGA,Departure,84.70588235294117,23.673178319213072
AA,LGA,Departure,80,15.359002748239773
AA,LGA,Departure,75.78947368421052,12.748523213984827
AA,LGA,Departure,72,11.87106694809007
