airline,airport,type,block,n,airline_airport
AA,LGA,dep,1970-01-01T01:21:00Z,4,AA/ LGA
AA,LGA,dep,1970-01-01T01:31:00Z,1,AA/ LGA
AA,LGA,dep,1970-01-01T01:41:00Z,1,AA/ LGA
AA,LGA,dep,1970-01-01T01:51:00Z,1,AA/ LGA
AA,LGA,dep,1970-01-01T02:01:00Z,1,AA/ LGA
AA,LGA,dep,1970-01-01T02:11:00Z,3,AA/ LGA
AA,LGA,dep,1970-01-01T02:31:00Z,1,AA/ LGA
AA,LGA,dep,1970-01-01T02:41:00Z,1,AA/ LGA
AA,LGA,dep,1970-01-01T05:11:00Z,3,AA/ LGA
AA,LGA,dep,1970-01-01T05:21:00Z,175,AA/ LGA
AA,LGA,dep,1970-01-01T05:31:00Z,216,AA/ LGA
AA,LGA,dep,1970-01-01T05:41:00Z,875,AA/ LGA
AA,LGA,dep,1970-01-01T05:51:00Z,3163,AA/ LGA
AA,LGA,dep,1970-01-01T06:01:00Z,576,AA/ LGA
AA,LGA,dep,1970-01-01T06:11:00Z,575,AA/ LGA
AA,LGA,dep,1970-01-01T06:21:00Z,2069,AA/ LGA
AA,LGA,dep,1970-01-01T06:31:00Z,652,AA/ LGA
AA,LGA,dep,1970-01-01T06:41:00Z,980,AA/ LGA
AA,LGA,dep,1970-01-01T06:51:00Z,1910,AA/ LGA
AA,LGA,dep,1970-01-01T07:01:00Z,343,AA/ LGA
AA,LGA,dep,1970-01-01T07:11:00Z,488,AA/ LGA
AA,LGA,dep,1970-01-01T07:21:00Z,1800,AA/ LGA
AA,LGA,dep,1970-01-01T07:31:00Z,475,AA/ LGA
AA,LGA,dep,1970-01-01T07:41:00Z,1235,AA/ LGA
AA,LGA,dep,1970-01-01T07:51:00Z,2822,AA/ LGA
AA,LGA,dep,1970-01-01T08:01:00Z,614,AA/ LGA
AA,LGA,dep,1970-01-01T08:11:00Z,695,AA/ LGA
AA,LGA,dep,1970-01-01T08:21:00Z,1803,AA/ LGA
AA,LGA,dep,1970-01-01T08:31:00Z,452,AA/ LGA
AA,LGA,dep,1970-01-01T08:41:00Z,353,AA/ LGA
AA,LGA,dep,1970-01-01T08:51:00Z,1257,AA/ LGA
AA,LGA,dep,1970-01-01T09:01:00Z,402,AA/ LGA
AA,LGA,dep,1970-01-01T09:11:00Z,654,AA/ LGA
AA,LGA,dep,1970-01-01T09:21:00Z,1525,AA/ LGA
AA,LGA,dep,1970-01-01T09:31:00Z,388,AA/ LGA
AA,LGA,dep,1970-01-01T09:41:00Z,661,AA/ LGA
AA,LGA,dep,1970-01-01T09:51:00Z,1798,AA/ LGA
AA,LGA,dep,1970-01-01T10:01:00Z,505,AA/ LGA
AA,LGA,dep,1970-01-01T10:11:00Z,360,AA/ LGA
AA,LGA,dep,1970-01-01T10:21:00Z,1073,AA/ LGA
AA,LGA,dep,1970-01-01T10:31:00Z,362,AA/ LGA
AA,LGA,dep,1970-01-01T10:41:00Z,462,AA/ LGA
AA,LGA,dep,1970-01-01T10:51:00Z,1490,AA/ LGA
AA,LGA,dep,1970-01-01T11:01:00Z,621,AA/ LGA
AA,LGA,dep,1970-01-01T11:11:00Z,573,AA/ LGA
AA,LGA,dep,1970-01-01T11:21:00Z,1721,AA/ LGA
AA,LGA,dep,1970-01-01T11:31:00Z,780,AA/ LGA
AA,LGA,dep,1970-01-01T11:41:00Z,620,AA/ LGA
AA,LGA,dep,1970-01-01T11:51:00Z,1472,AA/ LGA
AA,LGA,dep,1970-01-01T12:01:00Z,589,AA/ LGA
AA,LGA,dep,1970-01-01T12:11:00Z,494,AA/ LGA
AA,LGA,dep,1970-01-01T12:21:00Z,1692,AA/ LGA
AA,LGA,dep,1970-01-01T12:31:00Z,461,AA/ LGA
AA,LGA,dep,1970-01-01T12:41:00Z,443,AA/ LGA
AA,LGA,dep,1970-01-01T12:51:00Z,2152,AA/ LGA
AA,LGA,dep,1970-01-01T13:01:00Z,797,AA/ LGA
AA,LGA,dep,1970-01-01T13:11:00Z,401,AA/ LGA
AA,LGA,dep,1970-01-01T13:21:00Z,872,AA/ LGA
AA,LGA,dep,1970-01-01T13:31:00Z,368,AA/ LGA
AA,LGA,dep,1970-01-01T13:41:00Z,566,AA/ LGA
AA,LGA,dep,1970-01-01T13:51:00Z,1195,AA/ LGA
AA,LGA,dep,1970-01-01T14:01:00Z,442,AA/ LGA
AA,LGA,dep,1970-01-01T14:11:00Z,465,AA/ LGA
AA,LGA,dep,1970-01-01T14:21:00Z,1632,AA/ LGA
AA,LGA,dep,1970-01-01T14:31:00Z,715,AA/ LGA
AA,LGA,dep,1970-01-01T14:41:00Z,749,AA/ LGA
AA,LGA,dep,1970-01-01T14:51:00Z,1756,AA/ LGA
AA,LGA,dep,1970-01-01T15:01:00Z,637,AA/ LGA
AA,LGA,dep,1970-01-01T15:11:00Z,520,AA/ LGA
AA,LGA,dep,1970-01-01T15:21:00Z,935,AA/ LGA
AA,LGA,dep,1970-01-01T15:31:00Z,459,AA/ LGA
AA,LGA,dep,1970-01-01T15:41:00Z,649,AA/ LGA
AA,LGA,dep,1970-01-01T15:51:00Z,1342,AA/ LGA
AA,LGA,dep,1970-01-01T16:01:00Z,505,AA/ LGA
AA,LGA,dep,1970-01-01T16:11:00Z,592,AA/ LGA
AA,LGA,dep,1970-01-01T16:21:00Z,1940,AA/ LGA
AA,LGA,dep,1970-01-01T16:31:00Z,593,AA/ LGA
AA,LGA,dep,1970-01-01T16:41:00Z,724,AA/ LGA
AA,LGA,dep,1970-01-01T16:51:00Z,1394,AA/ LGA
AA,LGA,dep,1970-01-01T17:01:00Z,822,AA/ LGA
AA,LGA,dep,1970-01-01T17:11:00Z,1017,AA/ LGA
AA,LGA,dep,1970-01-01T17:21:00Z,1441,AA/ LGA
AA,LGA,dep,1970-01-01T17:31:00Z,557,AA/ LGA
AA,LGA,dep,1970-01-01T17:41:00Z,638,AA/ LGA
AA,LGA,dep,1970-01-01T17:51:00Z,1320,AA/ LGA
AA,LGA,dep,1970-01-01T18:01:00Z,502,AA/ LGA
AA,LGA,dep,1970-01-01T18:11:00Z,544,AA/ LGA
AA,LGA,dep,1970-01-01T18:21:00Z,1085,AA/ LGA
AA,LGA,dep,1970-01-01T18:31:00Z,552,AA/ LGA
AA,LGA,dep,1970-01-01T18:41:00Z,785,AA/ LGA
AA,LGA,dep,1970-01-01T18:51:00Z,1303,AA/ LGA
AA,LGA,dep,1970-01-01T19:01:00Z,620,AA/ LGA
AA,LGA,dep,1970-01-01T19:11:00Z,663,AA/ LGA
AA,LGA,dep,1970-01-01T19:21:00Z,797,AA/ LGA
AA,LGA,dep,1970-01-01T19:31:00Z,409,AA/ LGA
AA,LGA,dep,1970-01-01T19:41:00Z,460,AA/ LGA
AA,LGA,dep,1970-01-01T19:51:00Z,1173,AA/ LGA
AA,LGA,dep,1970-01-01T20:01:00Z,436,AA/ LGA
AA,LGA,dep,1970-01-01T20:11:00Z,519,AA/ LGA
AA,LGA,dep,1970-01-01T20:21:00Z,657,AA/ LGA
AA,LGA,dep,1970-01-01T20:31:00Z,297,AA/ LGA
AA,LGA,dep,1970-01-01T20:41:00Z,291,AA/ LGA
AA,LGA,dep,1970-01-01T20:51:00Z,307,AA/ LGA
AA,LGA,dep,1970-01-01T21:01:00Z,290,AA/ LGA
AA,LGA,dep,1970-01-01T21:11:00Z,222,AA/ LGA
AA,LGA,dep,1970-01-01T21:21:00Z,291,AA/ LGA
AA,LGA,dep,1970-01-01T21:31:00Z,170,AA/ LGA
AA,LGA,dep,1970-01-01T21:41:00Z,272,AA/ LGA
AA,LGA,dep,1970-01-01T21:51:00Z,487,AA/ LGA
AA,LGA,dep,1970-01-01T22:01:00Z,153,AA/ LGA
AA,LGA,dep,1970-01-01T22:11:00Z,120,AA/ LGA
AA,LGA,dep,1970-01-01T22:21:00Z,95,AA/ LGA
AA,LGA,dep,1970-01-01T22:31:00Z,82,AA/ LGA
AA,LGA,dep,1970-01-01T22:41:00Z,72,AA/ LGA
AA,LGA,dep,1970-01-01T22:51:00Z,45,AA/ LGA
AA,LGA,dep,1970-01-01T23:01:00Z,49,AA/ LGA
AA,LGA,dep,1970-01-01T23:11:00Z,37,AA/ LGA
AA,LGA,dep,1970-01-01T23:21:00Z,38,AA/ LGA
AA,LGA,dep,1970-01-01T23:31:00Z,35,AA/ LGA
AA,LGA,dep,1970-01-01T23:41:00Z,20,AA/ LGA
AA,LGA,dep,1970-01-01T23:51:00Z,11,AA/ LGA
AA,MIA,arr,1970-01-01T00:01:00Z,-571,AA/ MIA
AA,MIA,arr,1970-01-01T00:11:00Z,-667,AA/ MIA
AA,MIA,arr,1970-01-01T00:21:00Z,-667,AA/ MIA
AA,MIA,arr,1970-01-01T00:31:00Z,-555,AA/ MIA
AA,MIA,arr,1970-01-01T00:41:00Z,-389,AA/ MIA
AA,MIA,arr,1970-01-01T00:51:00Z,-272,AA/ MIA
AA,MIA,arr,1970-01-01T01:01:00Z,-267,AA/ MIA
AA,MIA,arr,1970-01-01T01:11:00Z,-174,AA/ MIA
AA,MIA,arr,1970-01-01T01:21:00Z,-130,AA/ MIA
AA,MIA,arr,1970-01-01T01:31:00Z,-210,AA/ MIA
AA,MIA,arr,1970-01-01T01:41:00Z,-136,AA/ MIA
AA,MIA,arr,1970-01-01T01:51:00Z,-117,AA/ MIA
AA,MIA,arr,1970-01-01T02:01:00Z,-119,AA/ MIA
AA,MIA,arr,1970-01-01T02:11:00Z,-87,AA/ MIA
AA,MIA,arr,1970-01-01T02:21:00Z,-62,AA/ MIA
AA,MIA,arr,1970-01-01T02:31:00Z,-41,AA/ MIA
AA,MIA,arr,1970-01-01T02:41:00Z,-39,AA/ MIA
AA,MIA,arr,1970-01-01T02:51:00Z,-29,AA/ MIA
AA,MIA,arr,1970-01-01T03:01:00Z,-25,AA/ MIA
AA,MIA,arr,1970-01-01T03:11:00Z,-16,AA/ MIA
AA,MIA,arr,1970-01-01T03:21:00Z,-18,AA/ MIA
AA,MIA,arr,1970-01-01T03:31:00Z,-15,AA/ MIA
AA,MIA,arr,1970-01-01T03:41:00Z,-9,AA/ MIA
AA,MIA,arr,1970-01-01T03:51:00Z,-12,AA/ MIA
AA,MIA,arr,1970-01-01T04:01:00Z,-9,AA/ MIA
AA,MIA,arr,1970-01-01T04:11:00Z,-6,AA/ MIA
AA,MIA,arr,1970-01-01T04:21:00Z,-37,AA/ MIA
AA,MIA,arr,1970-01-01T04:31:00Z,-144,AA/ MIA
AA,MIA,arr,1970-01-01T04:41:00Z,-319,AA/ MIA
AA,MIA,arr,1970-01-01T04:51:00Z,-455,AA/ MIA
AA,MIA,arr,1970-01-01T05:01:00Z,-506,AA/ MIA
AA,MIA,arr,1970-01-01T05:11:00Z,-461,AA/ MIA
AA,MIA,arr,1970-01-01T05:21:00Z,-515,AA/ MIA
AA,MIA,arr,1970-01-01T05:31:00Z,-504,AA/ MIA
AA,MIA,arr,1970-01-01T05:41:00Z,-560,AA/ MIA
AA,MIA,arr,1970-01-01T05:51:00Z,-523,AA/ MIA
AA,MIA,arr,1970-01-01T06:01:00Z,-501,AA/ MIA
AA,MIA,arr,1970-01-01T06:11:00Z,-581,AA/ MIA
AA,MIA,arr,1970-01-01T06:21:00Z,-685,AA/ MIA
AA,MIA,arr,1970-01-01T06:31:00Z,-905,AA/ MIA
AA,MIA,arr,1970-01-01T06:41:00Z,-975,AA/ MIA
AA,MIA,arr,1970-01-01T06:51:00Z,-1172,AA/ MIA
AA,MIA,arr,1970-01-01T07:01:00Z,-1571,AA/ MIA
AA,MIA,arr,1970-01-01T07:11:00Z,-2084,AA/ MIA
AA,MIA,arr,1970-01-01T07:21:00Z,-2267,AA/ MIA
AA,MIA,arr,1970-01-01T07:31:00Z,-2373,AA/ MIA
AA,MIA,arr,1970-01-01T07:41:00Z,-1938,AA/ MIA
AA,MIA,arr,1970-01-01T07:51:00Z,-1536,AA/ MIA
AA,MIA,arr,1970-01-01T08:01:00Z,-1579,AA/ MIA
AA,MIA,arr,1970-01-01T08:11:00Z,-1733,AA/ MIA
AA,MIA,arr,1970-01-01T08:21:00Z,-2022,AA/ MIA
AA,MIA,arr,1970-01-01T08:31:00Z,-2677,AA/ MIA
AA,MIA,arr,1970-01-01T08:41:00Z,-4628,AA/ MIA
AA,MIA,arr,1970-01-01T08:51:00Z,-6471,AA/ MIA
AA,MIA,arr,1970-01-01T09:01:00Z,-7719,AA/ MIA
AA,MIA,arr,1970-01-01T09:11:00Z,-7363,AA/ MIA
AA,MIA,arr,1970-01-01T09:21:00Z,-6023,AA/ MIA
AA,MIA,arr,1970-01-01T09:31:00Z,-4566,AA/ MIA
AA,MIA,arr,1970-01-01T09:41:00Z,-3133,AA/ MIA
AA,MIA,arr,1970-01-01T09:51:00Z,-2067,AA/ MIA
AA,MIA,arr,1970-01-01T10:01:00Z,-1607,AA/ MIA
AA,MIA,arr,1970-01-01T10:11:00Z,-1507,AA/ MIA
AA,MIA,arr,1970-01-01T10:21:00Z,-1676,AA/ MIA
AA,MIA,arr,1970-01-01T10:31:00Z,-2413,AA/ MIA
AA,MIA,arr,1970-01-01T10:41:00Z,-3777,AA/ MIA
AA,MIA,arr,1970-01-01T10:51:00Z,-4196,AA/ MIA
AA,MIA,arr,1970-01-01T11:01:00Z,-4037,AA/ MIA
AA,MIA,arr,1970-01-01T11:11:00Z,-2854,AA/ MIA
AA,MIA,arr,1970-01-01T11:21:00Z,-1733,AA/ MIA
AA,MIA,arr,1970-01-01T11:31:00Z,-1247,AA/ MIA
AA,MIA,arr,1970-01-01T11:41:00Z,-1172,AA/ MIA
AA,MIA,arr,1970-01-01T11:51:00Z,-1051,AA/ MIA
AA,MIA,arr,1970-01-01T12:01:00Z,-1089,AA/ MIA
AA,MIA,arr,1970-01-01T12:11:00Z,-1546,AA/ MIA
AA,MIA,arr,1970-01-01T12:21:00Z,-1775,AA/ MIA
AA,MIA,arr,1970-01-01T12:31:00Z,-1798,AA/ MIA
AA,MIA,arr,1970-01-01T12:41:00Z,-1614,AA/ MIA
AA,MIA,arr,1970-01-01T12:51:00Z,-1389,AA/ MIA
AA,MIA,arr,1970-01-01T13:01:00Z,-1191,AA/ MIA
AA,MIA,arr,1970-01-01T13:11:00Z,-1144,AA/ MIA
AA,MIA,arr,1970-01-01T13:21:00Z,-1369,AA/ MIA
AA,MIA,arr,1970-01-01T13:31:00Z,-1491,AA/ MIA
AA,MIA,arr,1970-01-01T13:41:00Z,-1706,AA/ MIA
AA,MIA,arr,1970-01-01T13:51:00Z,-1781,AA/ MIA
AA,MIA,arr,1970-01-01T14:01:00Z,-1778,AA/ MIA
AA,MIA,arr,1970-01-01T14:11:00Z,-1827,AA/ MIA
AA,MIA,arr,1970-01-01T14:21:00Z,-1981,AA/ MIA
AA,MIA,arr,1970-01-01T14:31:00Z,-2100,AA/ MIA
AA,MIA,arr,1970-01-01T14:41:00Z,-1611,AA/ MIA
AA,MIA,arr,1970-01-01T14:51:00Z,-1173,AA/ MIA
AA,MIA,arr,1970-01-01T15:01:00Z,-928,AA/ MIA
AA,MIA,arr,1970-01-01T15:11:00Z,-1009,AA/ MIA
AA,MIA,arr,1970-01-01T15:21:00Z,-1077,AA/ MIA
AA,MIA,arr,1970-01-01T15:31:00Z,-1244,AA/ MIA
AA,MIA,arr,1970-01-01T15:41:00Z,-1475,AA/ MIA
AA,MIA,arr,1970-01-01T15:51:00Z,-1725,AA/ MIA
AA,MIA,arr,1970-01-01T16:01:00Z,-2040,AA/ MIA
AA,MIA,arr,1970-01-01T16:11:00Z,-2627,AA/ MIA
AA,MIA,arr,1970-01-01T16:21:00Z,-3076,AA/ MIA
AA,MIA,arr,1970-01-01T16:31:00Z,-3318,AA/ MIA
AA,MIA,arr,1970-01-01T16:41:00Z,-2761,AA/ MIA
AA,MIA,arr,1970-01-01T16:51:00Z,-1978,AA/ MIA
AA,MIA,arr,1970-01-01T17:01:00Z,-1593,AA/ MIA
AA,MIA,arr,1970-01-01T17:11:00Z,-1421,AA/ MIA
AA,MIA,arr,1970-01-01T17:21:00Z,-1372,AA/ MIA
AA,MIA,arr,1970-01-01T17:31:00Z,-1387,AA/ MIA
AA,MIA,arr,1970-01-01T17:41:00Z,-1434,AA/ MIA
AA,MIA,arr,1970-01-01T17:51:00Z,-1478,AA/ MIA
AA,MIA,arr,1970-01-01T18:01:00Z,-1760,AA/ MIA
AA,MIA,arr,1970-01-01T18:11:00Z,-2259,AA/ MIA
AA,MIA,arr,1970-01-01T18:21:00Z,-2593,AA/ MIA
AA,MIA,arr,1970-01-01T18:31:00Z,-2631,AA/ MIA
AA,MIA,arr,1970-01-01T18:41:00Z,-2295,AA/ MIA
AA,MIA,arr,1970-01-01T18:51:00Z,-1860,AA/ MIA
AA,MIA,arr,1970-01-01T19:01:00Z,-1653,AA/ MIA
AA,MIA,arr,1970-01-01T19:11:00Z,-1384,AA/ MIA
AA,MIA,arr,1970-01-01T19:21:00Z,-1387,AA/ MIA
AA,MIA,arr,1970-01-01T19:31:00Z,-1537,AA/ MIA
AA,MIA,arr,1970-01-01T19:41:00Z,-1841,AA/ MIA
AA,MIA,arr,1970-01-01T19:51:00Z,-2377,AA/ MIA
AA,MIA,arr,1970-01-01T20:01:00Z,-2737,AA/ MIA
AA,MIA,arr,1970-01-01T20:11:00Z,-2952,AA/ MIA
AA,MIA,arr,1970-01-01T20:21:00Z,-2836,AA/ MIA
AA,MIA,arr,1970-01-01T20:31:00Z,-2760,AA/ MIA
AA,MIA,arr,1970-01-01T20:41:00Z,-2581,AA/ MIA
AA,MIA,arr,1970-01-01T20:51:00Z,-2379,AA/ MIA
AA,MIA,arr,1970-01-01T21:01:00Z,-2105,AA/ MIA
AA,MIA,arr,1970-01-01T21:11:00Z,-2360,AA/ MIA
AA,MIA,arr,1970-01-01T21:21:00Z,-2874,AA/ MIA
AA,MIA,arr,1970-01-01T21:31:00Z,-3082,AA/ MIA
AA,MIA,arr,1970-01-01T21:41:00Z,-2713,AA/ MIA
AA,MIA,arr,1970-01-01T21:51:00Z,-2345,AA/ MIA
AA,MIA,arr,1970-01-01T22:01:00Z,-1830,AA/ MIA
AA,MIA,arr,1970-01-01T22:11:00Z,-1508,AA/ MIA
AA,MIA,arr,1970-01-01T22:21:00Z,-1330,AA/ MIA
AA,MIA,arr,1970-01-01T22:31:00Z,-1180,AA/ MIA
AA,MIA,arr,1970-01-01T22:41:00Z,-1158,AA/ MIA
AA,MIA,arr,1970-01-01T22:51:00Z,-1129,AA/ MIA
AA,MIA,arr,1970-01-01T23:01:00Z,-923,AA/ MIA
AA,MIA,arr,1970-01-01T23:11:00Z,-798,AA/ MIA
AA,MIA,arr,1970-01-01T23:21:00Z,-716,AA/ MIA
AA,MIA,arr,1970-01-01T23:31:00Z,-617,AA/ MIA
AA,MIA,arr,1970-01-01T23:41:00Z,-518,AA/ MIA
AA,MIA,arr,1970-01-01T23:51:00Z,-475,AA/ MIA
AA,MIA,dep,1970-01-01T00:01:00Z,169,AA/ MIA
AA,MIA,dep,1970-01-01T00:11:00Z,146,AA/ MIA
AA,MIA,dep,1970-01-01T00:21:00Z,109,AA/ MIA
AA,MIA,dep,1970-01-01T00:31:00Z,94,AA/ MIA
AA,MIA,dep,1970-01-01T00:41:00Z,80,AA/ MIA
AA,MIA,dep,1970-01-01T00:51:00Z,65,AA/ MIA
AA,MIA,dep,1970-01-01T01:01:00Z,59,AA/ MIA
AA,MIA,dep,1970-01-01T01:11:00Z,43,AA/ MIA
AA,MIA,dep,1970-01-01T01:21:00Z,40,AA/ MIA
AA,MIA,dep,1970-01-01T01:31:00Z,27,AA/ MIA
AA,MIA,dep,1970-01-01T01:41:00Z,19,AA/ MIA
AA,MIA,dep,1970-01-01T01:51:00Z,19,AA/ MIA
AA,MIA,dep,1970-01-01T02:01:00Z,7,AA/ MIA
AA,MIA,dep,1970-01-01T02:11:00Z,14,AA/ MIA
AA,MIA,dep,1970-01-01T02:21:00Z,4,AA/ MIA
AA,MIA,dep,1970-01-01T02:31:00Z,12,AA/ MIA
AA,MIA,dep,1970-01-01T02:41:00Z,5,AA/ MIA
AA,MIA,dep,1970-01-01T02:51:00Z,2,AA/ MIA
AA,MIA,dep,1970-01-01T03:01:00Z,3,AA/ MIA
AA,MIA,dep,1970-01-01T03:11:00Z,1,AA/ MIA
AA,MIA,dep,1970-01-01T03:31:00Z,2,AA/ MIA
AA,MIA,dep,1970-01-01T03:41:00Z,1,AA/ MIA
AA,MIA,dep,1970-01-01T03:51:00Z,1,AA/ MIA
AA,MIA,dep,1970-01-01T04:41:00Z,1,AA/ MIA
AA,MIA,dep,1970-01-01T04:51:00Z,35,AA/ MIA
AA,MIA,dep,1970-01-01T05:01:00Z,45,AA/ MIA
AA,MIA,dep,1970-01-01T05:11:00Z,391,AA/ MIA
AA,MIA,dep,1970-01-01T05:21:00Z,733,AA/ MIA
AA,MIA,dep,1970-01-01T05:31:00Z,183,AA/ MIA
AA,MIA,dep,1970-01-01T05:41:00Z,136,AA/ MIA
AA,MIA,dep,1970-01-01T05:51:00Z,954,AA/ MIA
AA,MIA,dep,1970-01-01T06:01:00Z,579,AA/ MIA
AA,MIA,dep,1970-01-01T06:11:00Z,877,AA/ MIA
AA,MIA,dep,1970-01-01T06:21:00Z,1386,AA/ MIA
AA,MIA,dep,1970-01-01T06:31:00Z,1102,AA/ MIA
AA,MIA,dep,1970-01-01T06:41:00Z,2540,AA/ MIA
AA,MIA,dep,1970-01-01T06:51:00Z,4175,AA/ MIA
AA,MIA,dep,1970-01-01T07:01:00Z,1711,AA/ MIA
AA,MIA,dep,1970-01-01T07:11:00Z,1381,AA/ MIA
AA,MIA,dep,1970-01-01T07:21:00Z,1315,AA/ MIA
AA,MIA,dep,1970-01-01T07:31:00Z,689,AA/ MIA
AA,MIA,dep,1970-01-01T07:41:00Z,369,AA/ MIA
AA,MIA,dep,1970-01-01T07:51:00Z,773,AA/ MIA
AA,MIA,dep,1970-01-01T08:01:00Z,507,AA/ MIA
AA,MIA,dep,1970-01-01T08:11:00Z,613,AA/ MIA
AA,MIA,dep,1970-01-01T08:21:00Z,6922,AA/ MIA
AA,MIA,dep,1970-01-01T08:31:00Z,6122,AA/ MIA
AA,MIA,dep,1970-01-01T08:41:00Z,4745,AA/ MIA
AA,MIA,dep,1970-01-01T08:51:00Z,2920,AA/ MIA
AA,MIA,dep,1970-01-01T09:01:00Z,2067,AA/ MIA
AA,MIA,dep,1970-01-01T09:11:00Z,1464,AA/ MIA
AA,MIA,dep,1970-01-01T09:21:00Z,1603,AA/ MIA
AA,MIA,dep,1970-01-01T09:31:00Z,1080,AA/ MIA
AA,MIA,dep,1970-01-01T09:41:00Z,1231,AA/ MIA
AA,MIA,dep,1970-01-01T09:51:00Z,2205,AA/ MIA
AA,MIA,dep,1970-01-01T10:01:00Z,1907,AA/ MIA
AA,MIA,dep,1970-01-01T10:11:00Z,2138,AA/ MIA
AA,MIA,dep,1970-01-01T10:21:00Z,2827,AA/ MIA
AA,MIA,dep,1970-01-01T10:31:00Z,1733,AA/ MIA
AA,MIA,dep,1970-01-01T10:41:00Z,1813,AA/ MIA
AA,MIA,dep,1970-01-01T10:51:00Z,2203,AA/ MIA
AA,MIA,dep,1970-01-01T11:01:00Z,1229,AA/ MIA
AA,MIA,dep,1970-01-01T11:11:00Z,1096,AA/ MIA
AA,MIA,dep,1970-01-01T11:21:00Z,1285,AA/ MIA
AA,MIA,dep,1970-01-01T11:31:00Z,1209,AA/ MIA
AA,MIA,dep,1970-01-01T11:41:00Z,761,AA/ MIA
AA,MIA,dep,1970-01-01T11:51:00Z,2372,AA/ MIA
AA,MIA,dep,1970-01-01T12:01:00Z,2367,AA/ MIA
AA,MIA,dep,1970-01-01T12:11:00Z,2363,AA/ MIA
AA,MIA,dep,1970-01-01T12:21:00Z,1942,AA/ MIA
AA,MIA,dep,1970-01-01T12:31:00Z,1207,AA/ MIA
AA,MIA,dep,1970-01-01T12:41:00Z,944,AA/ MIA
AA,MIA,dep,1970-01-01T12:51:00Z,903,AA/ MIA
AA,MIA,dep,1970-01-01T13:01:00Z,890,AA/ MIA
AA,MIA,dep,1970-01-01T13:11:00Z,714,AA/ MIA
AA,MIA,dep,1970-01-01T13:21:00Z,1285,AA/ MIA
AA,MIA,dep,1970-01-01T13:31:00Z,3835,AA/ MIA
AA,MIA,dep,1970-01-01T13:41:00Z,2786,AA/ MIA
AA,MIA,dep,1970-01-01T13:51:00Z,2147,AA/ MIA
AA,MIA,dep,1970-01-01T14:01:00Z,1820,AA/ MIA
AA,MIA,dep,1970-01-01T14:11:00Z,1575,AA/ MIA
AA,MIA,dep,1970-01-01T14:21:00Z,1284,AA/ MIA
AA,MIA,dep,1970-01-01T14:31:00Z,1262,AA/ MIA
AA,MIA,dep,1970-01-01T14:41:00Z,1310,AA/ MIA
AA,MIA,dep,1970-01-01T14:51:00Z,1245,AA/ MIA
AA,MIA,dep,1970-01-01T15:01:00Z,1059,AA/ MIA
AA,MIA,dep,1970-01-01T15:11:00Z,982,AA/ MIA
AA,MIA,dep,1970-01-01T15:21:00Z,2721,AA/ MIA
AA,MIA,dep,1970-01-01T15:31:00Z,2743,AA/ MIA
AA,MIA,dep,1970-01-01T15:41:00Z,2315,AA/ MIA
AA,MIA,dep,1970-01-01T15:51:00Z,2224,AA/ MIA
AA,MIA,dep,1970-01-01T16:01:00Z,1555,AA/ MIA
AA,MIA,dep,1970-01-01T16:11:00Z,1327,AA/ MIA
AA,MIA,dep,1970-01-01T16:21:00Z,1586,AA/ MIA
AA,MIA,dep,1970-01-01T16:31:00Z,1156,AA/ MIA
AA,MIA,dep,1970-01-01T16:41:00Z,1090,AA/ MIA
AA,MIA,dep,1970-01-01T16:51:00Z,1686,AA/ MIA
AA,MIA,dep,1970-01-01T17:01:00Z,1461,AA/ MIA
AA,MIA,dep,1970-01-01T17:11:00Z,1101,AA/ MIA
AA,MIA,dep,1970-01-01T17:21:00Z,2735,AA/ MIA
AA,MIA,dep,1970-01-01T17:31:00Z,2389,AA/ MIA
AA,MIA,dep,1970-01-01T17:41:00Z,2466,AA/ MIA
AA,MIA,dep,1970-01-01T17:51:00Z,2131,AA/ MIA
AA,MIA,dep,1970-01-01T18:01:00Z,1550,AA/ MIA
AA,MIA,dep,1970-01-01T18:11:00Z,1341,AA/ MIA
AA,MIA,dep,1970-01-01T18:21:00Z,1802,AA/ MIA
AA,MIA,dep,1970-01-01T18:31:00Z,1507,AA/ MIA
AA,MIA,dep,1970-01-01T18:41:00Z,1640,AA/ MIA
AA,MIA,dep,1970-01-01T18:51:00Z,2008,AA/ MIA
AA,MIA,dep,1970-01-01T19:01:00Z,1493,AA/ MIA
AA,MIA,dep,1970-01-01T19:11:00Z,1234,AA/ MIA
AA,MIA,dep,1970-01-01T19:21:00Z,3537,AA/ MIA
AA,MIA,dep,1970-01-01T19:31:00Z,5432,AA/ MIA
AA,MIA,dep,1970-01-01T19:41:00Z,5115,AA/ MIA
AA,MIA,dep,1970-01-01T19:51:00Z,4664,AA/ MIA
AA,MIA,dep,1970-01-01T20:01:00Z,3604,AA/ MIA
AA,MIA,dep,1970-01-01T20:11:00Z,3084,AA/ MIA
AA,MIA,dep,1970-01-01T20:21:00Z,3231,AA/ MIA
AA,MIA,dep,1970-01-01T20:31:00Z,3146,AA/ MIA
AA,MIA,dep,1970-01-01T20:41:00Z,2723,AA/ MIA
AA,MIA,dep,1970-01-01T20:51:00Z,4871,AA/ MIA
AA,MIA,dep,1970-01-01T21:01:00Z,6003,AA/ MIA
AA,MIA,dep,1970-01-01T21:11:00Z,5155,AA/ MIA
AA,MIA,dep,1970-01-01T21:21:00Z,5427,AA/ MIA
