airline,airport,type,block,n,airline_airport,year
UA,ORD,dep,1970-01-01T11:11:00Z,323,UA/ ORD,2009
UA,ORD,dep,1970-01-01T11:21:00Z,215,UA/ ORD,2009
UA,ORD,dep,1970-01-01T11:31:00Z,131,UA/ ORD,2009
UA,ORD,dep,1970-01-01T11:41:00Z,243,UA/ ORD,2009
UA,ORD,dep,1970-01-01T11:51:00Z,1599,UA/ ORD,2009
UA,ORD,dep,1970-01-01T12:01:00Z,778,UA/ ORD,2009
UA,ORD,dep,1970-01-01T12:11:00Z,446,UA/ ORD,2009
UA,ORD,dep,1970-01-01T12:21:00Z,200,UA/ ORD,2009
UA,ORD,dep,1970-01-01T12:31:00Z,173,UA/ ORD,2009
UA,ORD,dep,1970-01-01T12:41:00Z,126,UA/ ORD,2009
UA,ORD,dep,1970-01-01T12:51:00Z,538,UA/ ORD,2009
UA,ORD,dep,1970-01-01T13:01:00Z,2133,UA/ ORD,2009
UA,ORD,dep,1970-01-01T13:11:00Z,1602,UA/ ORD,2009
UA,ORD,dep,1970-01-01T13:21:00Z,876,UA/ ORD,2009
UA,ORD,dep,1970-01-01T13:31:00Z,794,UA/ ORD,2009
UA,ORD,dep,1970-01-01T13:41:00Z,608,UA/ ORD,2009
UA,ORD,dep,1970-01-01T13:51:00Z,662,UA/ ORD,2009
UA,ORD,dep,1970-01-01T14:01:00Z,493,UA/ ORD,2009
UA,ORD,dep,1970-01-01T14:11:00Z,496,UA/ ORD,2009
UA,ORD,dep,1970-01-01T14:21:00Z,315,UA/ ORD,2009
UA,ORD,dep,1970-01-01T14:31:00Z,227,UA/ ORD,2009
UA,ORD,dep,1970-01-01T14:41:00Z,235,UA/ ORD,2009
UA,ORD,dep,1970-01-01T14:51:00Z,686,UA/ ORD,2009
UA,ORD,dep,1970-01-01T15:01:00Z,861,UA/ ORD,2009
UA,ORD,dep,1970-01-01T15:11:00Z,517,UA/ ORD,2009
UA,ORD,dep,1970-01-01T15:21:00Z,727,UA/ ORD,2009
UA,ORD,dep,1970-01-01T15:31:00Z,400,UA/ ORD,2009
UA,ORD,dep,1970-01-01T15:41:00Z,641,UA/ ORD,2009
UA,ORD,dep,1970-01-01T15:51:00Z,1107,UA/ ORD,2009
UA,ORD,dep,1970-01-01T16:01:00Z,661,UA/ ORD,2009
UA,ORD,dep,1970-01-01T16:11:00Z,487,UA/ ORD,2009
UA,ORD,dep,1970-01-01T16:21:00Z,520,UA/ ORD,2009
UA,ORD,dep,1970-01-01T16:31:00Z,342,UA/ ORD,2009
UA,ORD,dep,1970-01-01T16:41:00Z,396,UA/ ORD,2009
UA,ORD,dep,1970-01-01T16:51:00Z,726,UA/ ORD,2009
UA,ORD,dep,1970-01-01T17:01:00Z,772,UA/ ORD,2009
UA,ORD,dep,1970-01-01T17:11:00Z,546,UA/ ORD,2009
UA,ORD,dep,1970-01-01T17:21:00Z,651,UA/ ORD,2009
UA,ORD,dep,1970-01-01T17:31:00Z,635,UA/ ORD,2009
UA,ORD,dep,1970-01-01T17:41:00Z,822,UA/ ORD,2009
UA,ORD,dep,1970-01-01T17:51:00Z,1096,UA/ ORD,2009
UA,ORD,dep,1970-01-01T18:01:00Z,1239,UA/ ORD,2009
UA,ORD,dep,1970-01-01T18:11:00Z,866,UA/ ORD,2009
UA,ORD,dep,1970-01-01T18:21:00Z,794,UA/ ORD,2009
UA,ORD,dep,1970-01-01T18:31:00Z,779,UA/ ORD,2009
UA,ORD,dep,1970-01-01T18:41:00Z,1037,UA/ ORD,2009
UA,ORD,dep,1970-01-01T18:51:00Z,1144,UA/ ORD,2009
UA,ORD,dep,1970-01-01T19:01:00Z,1180,UA/ ORD,2009
UA,ORD,dep,1970-01-01T19:11:00Z,916,UA/ ORD,2009
UA,ORD,dep,1970-01-01T19:21:00Z,1012,UA/ ORD,2009
UA,ORD,dep,1970-01-01T19:31:00Z,668,UA/ ORD,2009
UA,ORD,dep,1970-01-01T19:41:00Z,598,UA/ ORD,2009
UA,ORD,dep,1970-01-01T19:51:00Z,945,UA/ ORD,2009
UA,ORD,dep,1970-01-01T20:01:00Z,895,UA/ ORD,2009
UA,ORD,dep,1970-01-01T20:11:00Z,898,UA/ ORD,2009
UA,ORD,dep,1970-01-01T20:21:00Z,920,UA/ ORD,2009
UA,ORD,dep,1970-01-01T20:31:00Z,930,UA/ ORD,2009
UA,ORD,dep,1970-01-01T20:41:00Z,773,UA/ ORD,2009
UA,ORD,dep,1970-01-01T20:51:00Z,1289,UA/ ORD,2009
UA,ORD,dep,1970-01-01T21:01:00Z,992,UA/ ORD,2009
UA,ORD,dep,1970-01-01T21:11:00Z,718,UA/ ORD,2009
UA,ORD,dep,1970-01-01T21:21:00Z,804,UA/ ORD,2009
UA,ORD,dep,1970-01-01T21:31:00Z,582,UA/ ORD,2009
UA,ORD,dep,1970-01-01T21:41:00Z,422,UA/ ORD,2009
UA,ORD,dep,1970-01-01T21:51:00Z,292,UA/ ORD,2009
UA,ORD,dep,1970-01-01T22:01:00Z,207,UA/ ORD,2009
UA,ORD,dep,1970-01-01T22:11:00Z,160,UA/ ORD,2009
UA,ORD,dep,1970-01-01T22:21:00Z,116,UA/ ORD,2009
UA,ORD,dep,1970-01-01T22:31:00Z,120,UA/ ORD,2009
UA,ORD,dep,1970-01-01T22:41:00Z,109,UA/ ORD,2009
UA,ORD,dep,1970-01-01T22:51:00Z,108,UA/ ORD,2009
UA,ORD,dep,1970-01-01T23:01:00Z,81,UA/ ORD,2009
UA,ORD,dep,1970-01-01T23:11:00Z,69,UA/ ORD,2009
UA,ORD,dep,1970-01-01T23:21:00Z,61,UA/ ORD,2009
UA,ORD,dep,1970-01-01T23:31:00Z,41,UA/ ORD,2009
UA,ORD,dep,1970-01-01T23:41:00Z,39,UA/ ORD,2009
UA,ORD,dep,1970-01-01T23:51:00Z,33,UA/ ORD,2009
AA,ORD,arr,1970-01-01T00:01:00Z,-71,AA/ ORD,2010
AA,ORD,arr,1970-01-01T00:11:00Z,-63,AA/ ORD,2010
AA,ORD,arr,1970-01-01T00:21:00Z,-52,AA/ ORD,2010
AA,ORD,arr,1970-01-01T00:31:00Z,-37,AA/ ORD,2010
AA,ORD,arr,1970-01-01T00:41:00Z,-23,AA/ ORD,2010
AA,ORD,arr,1970-01-01T00:51:00Z,-19,AA/ ORD,2010
AA,ORD,arr,1970-01-01T01:01:00Z,-20,AA/ ORD,2010
AA,ORD,arr,1970-01-01T01:11:00Z,-18,AA/ ORD,2010
AA,ORD,arr,1970-01-01T01:21:00Z,-11,AA/ ORD,2010
AA,ORD,arr,1970-01-01T01:31:00Z,-9,AA/ ORD,2010
AA,ORD,arr,1970-01-01T01:41:00Z,-10,AA/ ORD,2010
AA,ORD,arr,1970-01-01T01:51:00Z,-9,AA/ ORD,2010
AA,ORD,arr,1970-01-01T02:01:00Z,-9,AA/ ORD,2010
AA,ORD,arr,1970-01-01T02:11:00Z,-1,AA/ ORD,2010
AA,ORD,arr,1970-01-01T02:21:00Z,-3,AA/ ORD,2010
AA,ORD,arr,1970-01-01T02:31:00Z,-6,AA/ ORD,2010
AA,ORD,arr,1970-01-01T02:41:00Z,-5,AA/ ORD,2010
AA,ORD,arr,1970-01-01T02:51:00Z,-3,AA/ ORD,2010
AA,ORD,arr,1970-01-01T03:11:00Z,-2,AA/ ORD,2010
AA,ORD,arr,1970-01-01T03:21:00Z,-1,AA/ ORD,2010
AA,ORD,arr,1970-01-01T03:41:00Z,-1,AA/ ORD,2010
AA,ORD,arr,1970-01-01T03:51:00Z,-1,AA/ ORD,2010
AA,ORD,arr,1970-01-01T04:11:00Z,-1,AA/ ORD,2010
AA,ORD,arr,1970-01-01T04:21:00Z,-5,AA/ ORD,2010
AA,ORD,arr,1970-01-01T04:31:00Z,-14,AA/ ORD,2010
AA,ORD,arr,1970-01-01T04:41:00Z,-30,AA/ ORD,2010
AA,ORD,arr,1970-01-01T04:51:00Z,-46,AA/ ORD,2010
AA,ORD,arr,1970-01-01T05:01:00Z,-88,AA/ ORD,2010
AA,ORD,arr,1970-01-01T05:11:00Z,-109,AA/ ORD,2010
AA,ORD,arr,1970-01-01T05:21:00Z,-115,AA/ ORD,2010
AA,ORD,arr,1970-01-01T05:31:00Z,-179,AA/ ORD,2010
AA,ORD,arr,1970-01-01T05:41:00Z,-192,AA/ ORD,2010
AA,ORD,arr,1970-01-01T05:51:00Z,-168,AA/ ORD,2010
AA,ORD,arr,1970-01-01T06:01:00Z,-109,AA/ ORD,2010
AA,ORD,arr,1970-01-01T06:11:00Z,-55,AA/ ORD,2010
AA,ORD,arr,1970-01-01T06:21:00Z,-28,AA/ ORD,2010
AA,ORD,arr,1970-01-01T06:31:00Z,-34,AA/ ORD,2010
AA,ORD,arr,1970-01-01T06:41:00Z,-49,AA/ ORD,2010
AA,ORD,arr,1970-01-01T06:51:00Z,-138,AA/ ORD,2010
AA,ORD,arr,1970-01-01T07:01:00Z,-195,AA/ ORD,2010
AA,ORD,arr,1970-01-01T07:11:00Z,-270,AA/ ORD,2010
AA,ORD,arr,1970-01-01T07:21:00Z,-284,AA/ ORD,2010
AA,ORD,arr,1970-01-01T07:31:00Z,-282,AA/ ORD,2010
AA,ORD,arr,1970-01-01T07:41:00Z,-337,AA/ ORD,2010
AA,ORD,arr,1970-01-01T07:51:00Z,-349,AA/ ORD,2010
AA,ORD,arr,1970-01-01T08:01:00Z,-361,AA/ ORD,2010
AA,ORD,arr,1970-01-01T08:11:00Z,-310,AA/ ORD,2010
AA,ORD,arr,1970-01-01T08:21:00Z,-300,AA/ ORD,2010
AA,ORD,arr,1970-01-01T08:31:00Z,-437,AA/ ORD,2010
AA,ORD,arr,1970-01-01T08:41:00Z,-424,AA/ ORD,2010
AA,ORD,arr,1970-01-01T08:51:00Z,-587,AA/ ORD,2010
AA,ORD,arr,1970-01-01T09:01:00Z,-597,AA/ ORD,2010
AA,ORD,arr,1970-01-01T09:11:00Z,-699,AA/ ORD,2010
AA,ORD,arr,1970-01-01T09:21:00Z,-618,AA/ ORD,2010
AA,ORD,arr,1970-01-01T09:31:00Z,-669,AA/ ORD,2010
AA,ORD,arr,1970-01-01T09:41:00Z,-539,AA/ ORD,2010
AA,ORD,arr,1970-01-01T09:51:00Z,-485,AA/ ORD,2010
AA,ORD,arr,1970-01-01T10:01:00Z,-469,AA/ ORD,2010
AA,ORD,arr,1970-01-01T10:11:00Z,-487,AA/ ORD,2010
AA,ORD,arr,1970-01-01T10:21:00Z,-462,AA/ ORD,2010
AA,ORD,arr,1970-01-01T10:31:00Z,-471,AA/ ORD,2010
AA,ORD,arr,1970-01-01T10:41:00Z,-422,AA/ ORD,2010
AA,ORD,arr,1970-01-01T10:51:00Z,-427,AA/ ORD,2010
AA,ORD,arr,1970-01-01T11:01:00Z,-500,AA/ ORD,2010
AA,ORD,arr,1970-01-01T11:11:00Z,-627,AA/ ORD,2010
AA,ORD,arr,1970-01-01T11:21:00Z,-700,AA/ ORD,2010
AA,ORD,arr,1970-01-01T11:31:00Z,-696,AA/ ORD,2010
AA,ORD,arr,1970-01-01T11:41:00Z,-672,AA/ ORD,2010
AA,ORD,arr,1970-01-01T11:51:00Z,-597,AA/ ORD,2010
AA,ORD,arr,1970-01-01T12:01:00Z,-624,AA/ ORD,2010
AA,ORD,arr,1970-01-01T12:11:00Z,-591,AA/ ORD,2010
AA,ORD,arr,1970-01-01T12:21:00Z,-630,AA/ ORD,2010
AA,ORD,arr,1970-01-01T12:31:00Z,-611,AA/ ORD,2010
AA,ORD,arr,1970-01-01T12:41:00Z,-518,AA/ ORD,2010
AA,ORD,arr,1970-01-01T12:51:00Z,-441,AA/ ORD,2010
AA,ORD,arr,1970-01-01T13:01:00Z,-559,AA/ ORD,2010
AA,ORD,arr,1970-01-01T13:11:00Z,-568,AA/ ORD,2010
AA,ORD,arr,1970-01-01T13:21:00Z,-693,AA/ ORD,2010
AA,ORD,arr,1970-01-01T13:31:00Z,-652,AA/ ORD,2010
AA,ORD,arr,1970-01-01T13:41:00Z,-657,AA/ ORD,2010
AA,ORD,arr,1970-01-01T13:51:00Z,-604,AA/ ORD,2010
AA,ORD,arr,1970-01-01T14:01:00Z,-611,AA/ ORD,2010
AA,ORD,arr,1970-01-01T14:11:00Z,-513,AA/ ORD,2010
AA,ORD,arr,1970-01-01T14:21:00Z,-501,AA/ ORD,2010
AA,ORD,arr,1970-01-01T14:31:00Z,-433,AA/ ORD,2010
AA,ORD,arr,1970-01-01T14:41:00Z,-387,AA/ ORD,2010
AA,ORD,arr,1970-01-01T14:51:00Z,-456,AA/ ORD,2010
AA,ORD,arr,1970-01-01T15:01:00Z,-576,AA/ ORD,2010
AA,ORD,arr,1970-01-01T15:11:00Z,-627,AA/ ORD,2010
AA,ORD,arr,1970-01-01T15:21:00Z,-725,AA/ ORD,2010
AA,ORD,arr,1970-01-01T15:31:00Z,-770,AA/ ORD,2010
AA,ORD,arr,1970-01-01T15:41:00Z,-608,AA/ ORD,2010
AA,ORD,arr,1970-01-01T15:51:00Z,-539,AA/ ORD,2010
AA,ORD,arr,1970-01-01T16:01:00Z,-487,AA/ ORD,2010
AA,ORD,arr,1970-01-01T16:11:00Z,-493,AA/ ORD,2010
AA,ORD,arr,1970-01-01T16:21:00Z,-528,AA/ ORD,2010
AA,ORD,arr,1970-01-01T16:31:00Z,-569,AA/ ORD,2010
AA,ORD,arr,1970-01-01T16:41:00Z,-554,AA/ ORD,2010
AA,ORD,arr,1970-01-01T16:51:00Z,-619,AA/ ORD,2010
AA,ORD,arr,1970-01-01T17:01:00Z,-662,AA/ ORD,2010
AA,ORD,arr,1970-01-01T17:11:00Z,-671,AA/ ORD,2010
AA,ORD,arr,1970-01-01T17:21:00Z,-725,AA/ ORD,2010
AA,ORD,arr,1970-01-01T17:31:00Z,-739,AA/ ORD,2010
AA,ORD,arr,1970-01-01T17:41:00Z,-724,AA/ ORD,2010
AA,ORD,arr,1970-01-01T17:51:00Z,-795,AA/ ORD,2010
AA,ORD,arr,1970-01-01T18:01:00Z,-774,AA/ ORD,2010
AA,ORD,arr,1970-01-01T18:11:00Z,-820,AA/ ORD,2010
AA,ORD,arr,1970-01-01T18:21:00Z,-709,AA/ ORD,2010
AA,ORD,arr,1970-01-01T18:31:00Z,-650,AA/ ORD,2010
AA,ORD,arr,1970-01-01T18:41:00Z,-623,AA/ ORD,2010
AA,ORD,arr,1970-01-01T18:51:00Z,-691,AA/ ORD,2010
AA,ORD,arr,1970-01-01T19:01:00Z,-709,AA/ ORD,2010
AA,ORD,arr,1970-01-01T19:11:00Z,-674,AA/ ORD,2010
AA,ORD,arr,1970-01-01T19:21:00Z,-696,AA/ ORD,2010
AA,ORD,arr,1970-01-01T19:31:00Z,-736,AA/ ORD,2010
AA,ORD,arr,1970-01-01T19:41:00Z,-688,AA/ ORD,2010
AA,ORD,arr,1970-01-01T19:51:00Z,-640,AA/ ORD,2010
AA,ORD,arr,1970-01-01T20:01:00Z,-617,AA/ ORD,2010
AA,ORD,arr,1970-01-01T20:11:00Z,-629,AA/ ORD,2010
AA,ORD,arr,1970-01-01T20:21:00Z,-554,AA/ ORD,2010
AA,ORD,arr,1970-01-01T20:31:00Z,-521,AA/ ORD,2010
AA,ORD,arr,1970-01-01T20:41:00Z,-616,AA/ ORD,2010
AA,ORD,arr,1970-01-01T20:51:00Z,-721,AA/ ORD,2010
AA,ORD,arr,1970-01-01T21:01:00Z,-696,AA/ ORD,2010
AA,ORD,arr,1970-01-01T21:11:00Z,-606,AA/ ORD,2010
AA,ORD,arr,1970-01-01T21:21:00Z,-533,AA/ ORD,2010
AA,ORD,arr,1970-01-01T21:31:00Z,-376,AA/ ORD,2010
AA,ORD,arr,1970-01-01T21:41:00Z,-353,AA/ ORD,2010
AA,ORD,arr,1970-01-01T21:51:00Z,-260,AA/ ORD,2010
AA,ORD,arr,1970-01-01T22:01:00Z,-326,AA/ ORD,2010
AA,ORD,arr,1970-01-01T22:11:00Z,-391,AA/ ORD,2010
AA,ORD,arr,1970-01-01T22:21:00Z,-396,AA/ ORD,2010
AA,ORD,arr,1970-01-01T22:31:00Z,-413,AA/ ORD,2010
AA,ORD,arr,1970-01-01T22:41:00Z,-350,AA/ ORD,2010
AA,ORD,arr,1970-01-01T22:51:00Z,-298,AA/ ORD,2010
AA,ORD,arr,1970-01-01T23:01:00Z,-209,AA/ ORD,2010
AA,ORD,arr,1970-01-01T23:11:00Z,-153,AA/ ORD,2010
AA,ORD,arr,1970-01-01T23:21:00Z,-153,AA/ ORD,2010
AA,ORD,arr,1970-01-01T23:31:00Z,-130,AA/ ORD,2010
AA,ORD,arr,1970-01-01T23:41:00Z,-109,AA/ ORD,2010
AA,ORD,arr,1970-01-01T23:51:00Z,-77,AA/ ORD,2010
AA,ORD,dep,1970-01-01T00:01:00Z,4,AA/ ORD,2010
AA,ORD,dep,1970-01-01T00:11:00Z,4,AA/ ORD,2010
AA,ORD,dep,1970-01-01T00:21:00Z,1,AA/ ORD,2010
AA,ORD,dep,1970-01-01T00:31:00Z,1,AA/ ORD,2010
AA,ORD,dep,1970-01-01T00:51:00Z,1,AA/ ORD,2010
AA,ORD,dep,1970-01-01T01:01:00Z,2,AA/ ORD,2010
AA,ORD,dep,1970-01-01T01:11:00Z,2,AA/ ORD,2010
AA,ORD,dep,1970-01-01T01:21:00Z,1,AA/ ORD,2010
AA,ORD,dep,1970-01-01T01:41:00Z,1,AA/ ORD,2010
AA,ORD,dep,1970-01-01T03:41:00Z,1,AA/ ORD,2010
AA,ORD,dep,1970-01-01T05:21:00Z,3,AA/ ORD,2010
AA,ORD,dep,1970-01-01T05:31:00Z,136,AA/ ORD,2010
AA,ORD,dep,1970-01-01T05:41:00Z,95,AA/ ORD,2010
AA,ORD,dep,1970-01-01T05:51:00Z,444,AA/ ORD,2010
AA,ORD,dep,1970-01-01T06:01:00Z,133,AA/ ORD,2010
AA,ORD,dep,1970-01-01T06:11:00Z,350,AA/ ORD,2010
AA,ORD,dep,1970-01-01T06:21:00Z,548,AA/ ORD,2010
AA,ORD,dep,1970-01-01T06:31:00Z,606,AA/ ORD,2010
AA,ORD,dep,1970-01-01T06:41:00Z,608,AA/ ORD,2010
AA,ORD,dep,1970-01-01T06:51:00Z,437,AA/ ORD,2010
AA,ORD,dep,1970-01-01T07:01:00Z,654,AA/ ORD,2010
AA,ORD,dep,1970-01-01T07:11:00Z,429,AA/ ORD,2010
AA,ORD,dep,1970-01-01T07:21:00Z,420,AA/ ORD,2010
AA,ORD,dep,1970-01-01T07:31:00Z,401,AA/ ORD,2010
AA,ORD,dep,1970-01-01T07:41:00Z,308,AA/ ORD,2010
AA,ORD,dep,1970-01-01T07:51:00Z,546,AA/ ORD,2010
AA,ORD,dep,1970-01-01T08:01:00Z,365,AA/ ORD,2010
AA,ORD,dep,1970-01-01T08:11:00Z,631,AA/ ORD,2010
AA,ORD,dep,1970-01-01T08:21:00Z,921,AA/ ORD,2010
AA,ORD,dep,1970-01-01T08:31:00Z,722,AA/ ORD,2010
AA,ORD,dep,1970-01-01T08:41:00Z,942,AA/ ORD,2010
AA,ORD,dep,1970-01-01T08:51:00Z,829,AA/ ORD,2010
AA,ORD,dep,1970-01-01T09:01:00Z,654,AA/ ORD,2010
AA,ORD,dep,1970-01-01T09:11:00Z,467,AA/ ORD,2010
AA,ORD,dep,1970-01-01T09:21:00Z,507,AA/ ORD,2010
AA,ORD,dep,1970-01-01T09:31:00Z,461,AA/ ORD,2010
AA,ORD,dep,1970-01-01T09:41:00Z,728,AA/ ORD,2010
AA,ORD,dep,1970-01-01T09:51:00Z,761,AA/ ORD,2010
AA,ORD,dep,1970-01-01T10:01:00Z,881,AA/ ORD,2010
AA,ORD,dep,1970-01-01T10:11:00Z,812,AA/ ORD,2010
AA,ORD,dep,1970-01-01T10:21:00Z,659,AA/ ORD,2010
AA,ORD,dep,1970-01-01T10:31:00Z,685,AA/ ORD,2010
AA,ORD,dep,1970-01-01T10:41:00Z,614,AA/ ORD,2010
AA,ORD,dep,1970-01-01T10:51:00Z,436,AA/ ORD,2010
AA,ORD,dep,1970-01-01T11:01:00Z,569,AA/ ORD,2010
AA,ORD,dep,1970-01-01T11:11:00Z,647,AA/ ORD,2010
AA,ORD,dep,1970-01-01T11:21:00Z,572,AA/ ORD,2010
AA,ORD,dep,1970-01-01T11:31:00Z,498,AA/ ORD,2010
AA,ORD,dep,1970-01-01T11:41:00Z,487,AA/ ORD,2010
AA,ORD,dep,1970-01-01T11:51:00Z,332,AA/ ORD,2010
AA,ORD,dep,1970-01-01T12:01:00Z,519,AA/ ORD,2010
AA,ORD,dep,1970-01-01T12:11:00Z,448,AA/ ORD,2010
AA,ORD,dep,1970-01-01T12:21:00Z,651,AA/ ORD,2010
AA,ORD,dep,1970-01-01T12:31:00Z,502,AA/ ORD,2010
AA,ORD,dep,1970-01-01T12:41:00Z,624,AA/ ORD,2010
AA,ORD,dep,1970-01-01T12:51:00Z,689,AA/ ORD,2010
AA,ORD,dep,1970-01-01T13:01:00Z,770,AA/ ORD,2010
AA,ORD,dep,1970-01-01T13:11:00Z,709,AA/ ORD,2010
AA,ORD,dep,1970-01-01T13:21:00Z,626,AA/ ORD,2010
AA,ORD,dep,1970-01-01T13:31:00Z,713,AA/ ORD,2010
AA,ORD,dep,1970-01-01T13:41:00Z,455,AA/ ORD,2010
AA,ORD,dep,1970-01-01T13:51:00Z,442,AA/ ORD,2010
AA,ORD,dep,1970-01-01T14:01:00Z,548,AA/ ORD,2010
AA,ORD,dep,1970-01-01T14:11:00Z,596,AA/ ORD,2010
AA,ORD,dep,1970-01-01T14:21:00Z,554,AA/ ORD,2010
AA,ORD,dep,1970-01-01T14:31:00Z,628,AA/ ORD,2010
AA,ORD,dep,1970-01-01T14:41:00Z,741,AA/ ORD,2010
AA,ORD,dep,1970-01-01T14:51:00Z,568,AA/ ORD,2010
AA,ORD,dep,1970-01-01T15:01:00Z,578,AA/ ORD,2010
AA,ORD,dep,1970-01-01T15:11:00Z,780,AA/ ORD,2010
AA,ORD,dep,1970-01-01T15:21:00Z,711,AA/ ORD,2010
AA,ORD,dep,1970-01-01T15:31:00Z,597,AA/ ORD,2010
AA,ORD,dep,1970-01-01T15:41:00Z,496,AA/ ORD,2010
AA,ORD,dep,1970-01-01T15:51:00Z,454,AA/ ORD,2010
AA,ORD,dep,1970-01-01T16:01:00Z,439,AA/ ORD,2010
AA,ORD,dep,1970-01-01T16:11:00Z,337,AA/ ORD,2010
AA,ORD,dep,1970-01-01T16:21:00Z,478,AA/ ORD,2010
AA,ORD,dep,1970-01-01T16:31:00Z,699,AA/ ORD,2010
AA,ORD,dep,1970-01-01T16:41:00Z,672,AA/ ORD,2010
AA,ORD,dep,1970-01-01T16:51:00Z,441,AA/ ORD,2010
AA,ORD,dep,1970-01-01T17:01:00Z,320,AA/ ORD,2010
AA,ORD,dep,1970-01-01T17:11:00Z,438,AA/ ORD,2010
AA,ORD,dep,1970-01-01T17:21:00Z,420,AA/ ORD,2010
AA,ORD,dep,1970-01-01T17:31:00Z,430,AA/ ORD,2010
AA,ORD,dep,1970-01-01T17:41:00Z,622,AA/ ORD,2010
AA,ORD,dep,1970-01-01T17:51:00Z,600,AA/ ORD,2010
AA,ORD,dep,1970-01-01T18:01:00Z,619,AA/ ORD,2010
AA,ORD,dep,1970-01-01T18:11:00Z,548,AA/ ORD,2010
AA,ORD,dep,1970-01-01T18:21:00Z,651,AA/ ORD,2010
AA,ORD,dep,1970-01-01T18:31:00Z,674,AA/ ORD,2010
AA,ORD,dep,1970-01-01T18:41:00Z,912,AA/ ORD,2010
AA,ORD,dep,1970-01-01T18:51:00Z,868,AA/ ORD,2010
AA,ORD,dep,1970-01-01T19:01:00Z,727,AA/ ORD,2010
AA,ORD,dep,1970-01-01T19:11:00Z,827,AA/ ORD,2010
AA,ORD,dep,1970-01-01T19:21:00Z,684,AA/ ORD,2010
AA,ORD,dep,1970-01-01T19:31:00Z,528,AA/ ORD,2010
AA,ORD,dep,1970-01-01T19:41:00Z,654,AA/ ORD,2010
AA,ORD,dep,1970-01-01T19:51:00Z,731,AA/ ORD,2010
AA,ORD,dep,1970-01-01T20:01:00Z,497,AA/ ORD,2010
AA,ORD,dep,1970-01-01T20:11:00Z,673,AA/ ORD,2010
AA,ORD,dep,1970-01-01T20:21:00Z,671,AA/ ORD,2010
AA,ORD,dep,1970-01-01T20:31:00Z,484,AA/ ORD,2010
AA,ORD,dep,1970-01-01T20:41:00Z,523,AA/ ORD,2010
AA,ORD,dep,1970-01-01T20:51:00Z,442,AA/ ORD,2010
AA,ORD,dep,1970-01-01T21:01:00Z,402,AA/ ORD,2010
AA,ORD,dep,1970-01-01T21:11:00Z,298,AA/ ORD,2010
AA,ORD,dep,1970-01-01T21:21:00Z,240,AA/ ORD,2010
AA,ORD,dep,1970-01-01T21:31:00Z,251,AA/ ORD,2010
AA,ORD,dep,1970-01-01T21:41:00Z,179,AA/ ORD,2010
AA,ORD,dep,1970-01-01T21:51:00Z,144,AA/ ORD,2010
AA,ORD,dep,1970-01-01T22:01:00Z,149,AA/ ORD,2010
AA,ORD,dep,1970-01-01T22:11:00Z,116,AA/ ORD,2010
AA,ORD,dep,1970-01-01T22:21:00Z,69,AA/ ORD,2010
AA,ORD,dep,1970-01-01T22:31:00Z,57,AA/ ORD,2010
AA,ORD,dep,1970-01-01T22:41:00Z,39,AA/ ORD,2010
AA,ORD,dep,1970-01-01T22:51:00Z,30,AA/ ORD,2010
AA,ORD,dep,1970-01-01T23:01:00Z,17,AA/ ORD,2010
AA,ORD,dep,1970-01-01T23:11:00Z,19,AA/ ORD,2010
AA,ORD,dep,1970-01-01T23:21:00Z,28,AA/ ORD,2010
AA,ORD,dep,1970-01-01T23:31:00Z,14,AA/ ORD,2010
AA,ORD,dep,1970-01-01T23:41:00Z,10,AA/ ORD,2010
AA,ORD,dep,1970-01-01T23:51:00Z,8,AA/ ORD,2010
UA,ORD,arr,1970-01-01T00:01:00Z,-120,UA/ ORD,2010
UA,ORD,arr,1970-01-01T00:11:00Z,-155,UA/ ORD,2010
UA,ORD,arr,1970-01-01T00:21:00Z,-145,UA/ ORD,2010
UA,ORD,arr,1970-01-01T00:31:00Z,-154,UA/ ORD,2010
UA,ORD,arr,1970-01-01T00:41:00Z,-149,UA/ ORD,2010
UA,ORD,arr,1970-01-01T00:51:00Z,-96,UA/ ORD,2010
UA,ORD,arr,1970-01-01T01:01:00Z,-60,UA/ ORD,2010
UA,ORD,arr,1970-01-01T01:11:00Z,-22,UA/ ORD,2010
UA,ORD,arr,1970-01-01T01:21:00Z,-21,UA/ ORD,2010
UA,ORD,arr,1970-01-01T01:31:00Z,-15,UA/ ORD,2010
UA,ORD,arr,1970-01-01T01:41:00Z,-7,UA/ ORD,2010
UA,ORD,arr,1970-01-01T01:51:00Z,-11,UA/ ORD,2010
UA,ORD,arr,1970-01-01T02:01:00Z,-8,UA/ ORD,2010
UA,ORD,arr,1970-01-01T02:11:00Z,-9,UA/ ORD,2010
UA,ORD,arr,1970-01-01T02:21:00Z,-6,UA/ ORD,2010
UA,ORD,arr,1970-01-01T02:31:00Z,-11,UA/ ORD,2010
UA,ORD,arr,1970-01-01T02:41:00Z,-5,UA/ ORD,2010
UA,ORD,arr,1970-01-01T02:51:00Z,-1,UA/ ORD,2010
UA,ORD,arr,1970-01-01T03:01:00Z,-2,UA/ ORD,2010
UA,ORD,arr,1970-01-01T03:11:00Z,-4,UA/ ORD,2010
UA,ORD,arr,1970-01-01T03:21:00Z,-3,UA/ ORD,2010
UA,ORD,arr,1970-01-01T03:41:00Z,-13,UA/ ORD,2010
UA,ORD,arr,1970-01-01T03:51:00Z,-25,UA/ ORD,2010
